,0
  (0, 4)	0.1981909917495324
  (0, 3)	0.10393508847223502
  (0, 2)	0.09694826344879086
  (0, 1)	0.2383830279274806
  (0, 0)	0.647457243517879"
reuters-topics/crude/article288.txt,"  (0, 16)	0.41634263723717363
  (0, 12)	0.20608628662686068
  (0, 9)	0.43196222564505515
  (0, 8)	0.33586289340683506
  (0, 7)	0.1574362565865546
  (0, 6)	0.319386235107966
  (0, 5)	0.1478882256295133
  (0, 1)	0.14469357690558016
  (0, 0)	0.5614188300982618"
reuters-topics/crude/article298.txt,"  (0, 18)	0.10763306651586334
  (0, 17)	0.07515020674590644
  (0, 16)	0.03584145671786566
  (0, 14)	0.10950963727440674
  (0, 13)	0.27865249877443976
  (0, 12)	0.10644741222707678
  (0, 10)	0.04056139348289658
  (0, 9)	0.07437218305071457
  (0, 8)	0.028913241836244483
  (0, 7)	0.08131876399277375
  (0, 6)	0.027494824930417067
  (0, 5)	0.10184937047343827
  (0, 4)	0.15534019806742397
  (0, 3)	0.271544417616386
  (0, 2)	0.227961356570539
  (0, 1)	0.42350928237034824
  (0, 0)	0.7249582519252847"
reuters-topics/crude/article515.txt,"  (0, 18)	0.1163698047336426
  (0, 15)	0.23063845325984147
  (0, 12)	0.3452637272981758
  (0, 9)	0.48245451139037215
  (0, 7)	0.43959765308858645
  (0, 6)	0.17835972783698914
  (0, 5)	0.33034991210136017
  (0, 3)	0.08807582616780397
  (0, 2)	0.16431021562207457
  (0, 1)	0.242410324802342
  (0, 0)	0.39190210289211874"
reuters-topics/crude/article273.txt,"  (0, 15)	0.045062517714068544
  (0, 14)	0.37012690095547796
  (0, 11)	0.139510574711081
  (0, 10)	0.8225502289250403
  (0, 9)	0.09426275045847432
  (0, 7)	0.03435572299307745
  (0, 6)	0.034848214950851046
  (0, 5)	0.06454430540746492
  (0, 4)	0.06562845464508597
  (0, 3)	0.17208398776401926
  (0, 2)	0.03210319830635707
  (0, 1)	0.28417515122264275
  (0, 0)	0.18376913515486298"
reuters-topics/crude/article267.txt,"  (0, 17)	0.2664207843148628
  (0, 16)	0.031766076978494553
  (0, 15)	0.03151111756660922
  (0, 13)	0.35281158177075284
  (0, 12)	0.03144790977279438
  (0, 10)	0.1437973191631401
  (0, 9)	0.39549382891070844
  (0, 8)	0.12812819985217738
  (0, 7)	0.09609647052479174
  (0, 6)	0.1462110313414522
  (0, 5)	0.24823840622272464
  (0, 4)	0.20651568636737444
  (0, 3)	0.2166014302065073
  (0, 2)	0.1571428750963851
  (0, 1)	0.4857520302081221
  (0, 0)	0.40693334215785504"
reuters-topics/crude/article501.txt,"  (0, 18)	0.4395374484978088
  (0, 16)	0.14636452296835278
  (0, 15)	0.43556933649302787
  (0, 10)	0.3312783325068681
  (0, 9)	0.15185556184309398
  (0, 8)	0.11807201035780193
  (0, 6)	0.2245593401360228
  (0, 5)	0.10397969201779934
  (0, 4)	0.1057262365520927
  (0, 3)	0.11088965903924976
  (0, 2)	0.2068706542960351
  (0, 1)	0.4069341828817912
  (0, 0)	0.3947316075916232"
reuters-topics/crude/article529.txt,"  (0, 17)	0.1707609815528821
  (0, 16)	0.04072059542112481
  (0, 14)	0.04147243669314411
  (0, 13)	0.09045308107072893
  (0, 12)	0.2418764416326776
  (0, 9)	0.29573793837445755
  (0, 8)	0.0985477040507657
  (0, 7)	0.15398130135361215
  (0, 6)	0.3436149975926886
  (0, 5)	0.17357136352989622
  (0, 4)	0.14707236483006167
  (0, 3)	0.21595704993142903
  (0, 2)	0.4028795525770651
  (0, 1)	0.4811620878092708
  (0, 0)	0.41182382605476503"
reuters-topics/crude/article071.txt,"  (0, 18)	0.12804823685486266
  (0, 17)	0.4023190366180883
  (0, 14)	0.1302807438784311
  (0, 9)	0.26543590791276583
  (0, 8)	0.2063839538573604
  (0, 6)	0.3925184669290238
  (0, 5)	0.09087564400094944
  (0, 4)	0.18480416027436297
  (0, 2)	0.361599531009033
  (0, 0)	0.6037246756052811"
reuters-topics/crude/article065.txt,"  (0, 18)	0.34259028432025834
  (0, 17)	0.1195995409645408
  (0, 15)	0.11316580141261587
  (0, 14)	0.11618776950271749
  (0, 13)	0.12670513927137808
  (0, 12)	0.11293880341333958
  (0, 11)	0.11678461238296599
  (0, 9)	0.3550840112844048
  (0, 8)	0.09202929974906451
  (0, 7)	0.3451110255570688
  (0, 6)	0.26254366418685204
  (0, 5)	0.40522636209561064
  (0, 4)	0.32962635210522134
  (0, 3)	0.25929340001587464
  (0, 2)	0.241862928340962
  (0, 1)	0.15858910075758864
  (0, 0)	0.23075032765214035"
reuters-topics/crude/article059.txt,"  (0, 15)	0.10501056886232156
  (0, 13)	0.5878710081393808
  (0, 9)	0.10983169106284874
  (0, 8)	0.2561917734337631
  (0, 7)	0.32024078530819183
  (0, 6)	0.16241573092054956
  (0, 5)	0.07520478849704024
  (0, 4)	0.22940400488377374
  (0, 3)	0.08020252024912837
  (0, 2)	0.374055344381922
  (0, 1)	0.22074069389387793
  (0, 0)	0.42824285905188697"
reuters-topics/crude/article105.txt,"  (0, 16)	0.39017474774127375
  (0, 15)	0.2902823589749745
  (0, 14)	0.19868935311010827
  (0, 9)	0.40481261670254465
  (0, 7)	0.07377055122989545
  (0, 6)	0.22448417343627147
  (0, 5)	0.2771863651141224
  (0, 4)	0.21138169366322396
  (0, 3)	0.14780338795662343
  (0, 2)	0.2068014085263004
  (0, 1)	0.20339898494502526
  (0, 0)	0.5261326388870556"
reuters-topics/crude/article111.txt,"  (0, 18)	0.0996884580067884
  (0, 15)	0.03951539115352204
  (0, 14)	0.060855909230232874
  (0, 13)	0.11060768971216392
  (0, 12)	0.03943612767797995
  (0, 11)	0.020389506288208424
  (0, 10)	0.022540486312283656
  (0, 9)	0.02066478774670505
  (0, 8)	0.09640475475209072
  (0, 7)	0.01506329319022569
  (0, 6)	0.09167536000912223
  (0, 4)	0.08632453936186012
  (0, 3)	0.22635107066921054
  (0, 2)	0.40819448821879056
  (0, 1)	0.23534953715086715
  (0, 0)	0.8191661407003955"
reuters-topics/crude/article139.txt,"  (0, 17)	0.26487842434401526
  (0, 9)	0.2621361605578154
  (0, 8)	0.20381830661241854
  (0, 7)	0.3821606000160393
  (0, 6)	0.3876389019025621
  (0, 5)	0.3589837199337276
  (0, 4)	0.36501356135548546
  (0, 0)	0.5110452992748981"
reuters-topics/crude/article461.txt,"  (0, 19)	0.04042804722176867
  (0, 18)	0.060049643867094146
  (0, 17)	0.22011731443669905
  (0, 16)	0.029994500499553642
  (0, 14)	0.12219320569805725
  (0, 13)	0.06662709514199934
  (0, 12)	0.059388154604585464
  (0, 11)	0.06141044889817719
  (0, 10)	0.23761118937312198
  (0, 9)	0.3111977980174564
  (0, 8)	0.09678604901889087
  (0, 7)	0.06805291778189715
  (0, 6)	0.23009487214827817
  (0, 5)	0.06392571493938472
  (0, 4)	0.21666491242302996
  (0, 3)	0.47721727359787114
  (0, 2)	0.1907731339537232
  (0, 1)	0.2918757603596586
  (0, 0)	0.5460236936971528"
reuters-topics/crude/article307.txt,"  (0, 17)	0.09171510782034793
  (0, 16)	0.08748354022316625
  (0, 14)	0.44549392587162345
  (0, 13)	0.1943280955085271
  (0, 12)	0.08660731010018294
  (0, 11)	0.17911295026854435
  (0, 10)	0.1980083748381734
  (0, 9)	0.2722967673419938
  (0, 8)	0.21171846683639928
  (0, 7)	0.26464896657372333
  (0, 6)	0.3355534125835459
  (0, 5)	0.24859881027312752
  (0, 4)	0.12638725943238163
  (0, 3)	0.33139929506657057
  (0, 2)	0.12364866047500488
  (0, 1)	0.3648429506788812
  (0, 0)	0.17695127430690735"
reuters-topics/crude/article313.txt,"  (0, 18)	0.031564710818943735
  (0, 17)	0.09917422027606577
  (0, 16)	0.12613133713465788
  (0, 15)	0.06255949382693003
  (0, 14)	0.19269022862660623
  (0, 12)	0.03121700322342268
  (0, 10)	0.785078173572369
  (0, 9)	0.13086330401763843
  (0, 8)	0.07631245046226212
  (0, 7)	0.023847720339804066
  (0, 6)	0.024189579263307257
  (0, 5)	0.1120071425359231
  (0, 4)	0.1594439335649288
  (0, 3)	0.3822418352581546
  (0, 2)	0.15598905217750086
  (0, 1)	0.13150510683464373
  (0, 0)	0.25512342983693753"
reuters-topics/crude/article475.txt,"  (0, 18)	0.1436037650714493
  (0, 17)	0.15039782360497161
  (0, 16)	0.06148231828280457
  (0, 15)	0.10164808625821896
  (0, 14)	0.06261749187018437
  (0, 13)	0.2731426229178289
  (0, 12)	0.08115535321065198
  (0, 11)	0.12587830109402298
  (0, 10)	0.04638592163892062
  (0, 9)	0.2976815354719518
  (0, 8)	0.1157279223525823
  (0, 7)	0.21699057842225125
  (0, 6)	0.26726568848049015
  (0, 5)	0.1310340591408607
  (0, 4)	0.22205839211269646
  (0, 3)	0.27948384648363095
  (0, 2)	0.31862858266790195
  (0, 1)	0.22791731625202646
  (0, 0)	0.5665248014134717"
reuters-topics/crude/article449.txt,"  (0, 17)	0.40746000055650994
  (0, 16)	0.11104586862252509
  (0, 13)	0.3083341750410646
  (0, 12)	0.05496681978462307
  (0, 11)	0.05683855812583674
  (0, 9)	0.576059431207728
  (0, 7)	0.04199100524833717
  (0, 6)	0.1703717982813192
  (0, 5)	0.23666626963384652
  (0, 4)	0.12032077380516837
  (0, 3)	0.25239391881730083
  (0, 2)	0.1961893756161491
  (0, 1)	0.30873847633197765
  (0, 0)	0.2994804570726148"
reuters-topics/crude/article448.txt,"  (0, 18)	0.1923717472131362
  (0, 16)	0.1921774750456531
  (0, 15)	0.1906350291198179
  (0, 14)	0.1957257276141022
  (0, 9)	0.19938724121660872
  (0, 7)	0.14534039786181296
  (0, 6)	0.2948477275096914
  (0, 5)	0.409577832033641
  (0, 4)	0.27763833440776975
  (0, 3)	0.14559877114103803
  (0, 1)	0.13357674078044512
  (0, 0)	0.6478561379596747"
reuters-topics/crude/article312.txt,"  (0, 18)	0.10212758522141087
  (0, 16)	0.40809779491403997
  (0, 14)	0.20781633702983712
  (0, 13)	0.4532559328564665
  (0, 12)	0.10100257769964399
  (0, 9)	0.2117040341360555
  (0, 7)	0.07715927148231716
  (0, 6)	0.39132677816279043
  (0, 5)	0.07247979593641016
  (0, 3)	0.23188931519186737
  (0, 2)	0.07210034246899673
  (0, 1)	0.3545705171180583
  (0, 0)	0.4127257805734963"
reuters-topics/crude/article474.txt,"  (0, 18)	0.03710346181774765
  (0, 17)	0.15543547630030372
  (0, 16)	0.018532995907365332
  (0, 15)	0.01838424723625262
  (0, 14)	0.05662553493290325
  (0, 13)	0.24700521649387489
  (0, 12)	0.05504211144885415
  (0, 11)	0.1897213787768065
  (0, 10)	0.041947186763804156
  (0, 9)	0.1730545492968621
  (0, 8)	0.16445589712539502
  (0, 7)	0.25229113852153084
  (0, 6)	0.24169065427905764
  (0, 5)	0.13166135942872265
  (0, 4)	0.17403473399548922
  (0, 3)	0.33698618579934114
  (0, 2)	0.37981901091321907
  (0, 1)	0.30916137570629626
  (0, 0)	0.5373041262740941"
reuters-topics/crude/article460.txt,"  (0, 18)	0.1280379277487855
  (0, 17)	0.06704777434883726
  (0, 15)	0.06344100534104863
  (0, 13)	0.1420623778016684
  (0, 12)	0.2532549989880091
  (0, 9)	0.6635363444673892
  (0, 8)	0.05159183449446672
  (0, 7)	0.19347002488668788
  (0, 6)	0.1962434327217129
  (0, 5)	0.22717081910909687
  (0, 4)	0.09239464088718256
  (0, 2)	0.1807852093965443
  (0, 1)	0.4000743456214058
  (0, 0)	0.34495775428721054"
reuters-topics/crude/article306.txt,"  (0, 15)	0.5383634590181297
  (0, 9)	0.33784810282056377
  (0, 8)	0.08756216370222125
  (0, 7)	0.08208980237181664
  (0, 6)	0.16653313213070003
  (0, 5)	0.23133391529233355
  (0, 4)	0.23521962583359335
  (0, 3)	0.32894293739063746
  (0, 2)	0.230122812871943
  (0, 1)	0.3017822549946153
  (0, 0)	0.4390992438128008"
reuters-topics/crude/article138.txt,"  (0, 17)	0.18550519263289963
  (0, 16)	0.08847316089457831
  (0, 12)	0.08758701878769029
  (0, 11)	0.09056954500805177
  (0, 10)	0.10012413055554811
  (0, 9)	0.09179233657998948
  (0, 8)	0.2854845903276937
  (0, 7)	0.1338213482246608
  (0, 6)	0.0678698438231868
  (0, 5)	0.2514109795212758
  (0, 4)	0.19172544304211075
  (0, 3)	0.20108886593739195
  (0, 2)	0.2500947676488134
  (0, 1)	0.12299002758813708
  (0, 0)	0.7754628310276134"
reuters-topics/crude/article110.txt,"  (0, 18)	0.12667692242108347
  (0, 17)	0.0663350763248707
  (0, 16)	0.12654899407066117
  (0, 14)	0.19332828109092
  (0, 13)	0.03513807417878039
  (0, 12)	0.21924260155309658
  (0, 10)	0.2506247519903643
  (0, 9)	0.45953820447334953
  (0, 8)	0.12760857135707063
  (0, 7)	0.1914134957062246
  (0, 6)	0.07280903363838809
  (0, 5)	0.06742681813410561
  (0, 4)	0.20567815461833852
  (0, 3)	0.26366143877671233
  (0, 2)	0.2906532135901561
  (0, 1)	0.28587120869502614
  (0, 0)	0.5119364329778445"
reuters-topics/crude/article104.txt,"  (0, 17)	0.047136603885114134
  (0, 16)	0.08992361411261313
  (0, 14)	0.04579195558090214
  (0, 13)	0.24968532119257447
  (0, 12)	0.0890229443494554
  (0, 11)	0.23013591730274907
  (0, 9)	0.046648602636395156
  (0, 8)	0.07254122571226614
  (0, 7)	0.17001906504904607
  (0, 6)	0.06898252062127433
  (0, 5)	0.1597079249624356
  (0, 4)	0.06495621414586185
  (0, 3)	0.23844983382607582
  (0, 2)	0.19064616729727668
  (0, 1)	0.2812643094763591
  (0, 0)	0.7881759809519236"
reuters-topics/crude/article058.txt,"  (0, 10)	1.0"
reuters-topics/crude/article064.txt,"  (0, 17)	0.15878388996166076
  (0, 9)	0.4714200415839741
  (0, 8)	0.24436164364437798
  (0, 7)	0.11454490264903314
  (0, 6)	0.3485607381782177
  (0, 5)	0.21519620416479776
  (0, 4)	0.10940542496868116
  (0, 3)	0.22949706085194313
  (0, 2)	0.3211043812524536
  (0, 1)	0.4210951667661924
  (0, 0)	0.4084679516219612"
reuters-topics/crude/article070.txt,"  (0, 9)	1.0"
reuters-topics/crude/article528.txt,"  (0, 18)	0.35200185622991004
  (0, 16)	0.11721545899478078
  (0, 12)	0.1160414356780684
  (0, 11)	0.23998579188816593
  (0, 7)	0.17729592338341843
  (0, 6)	0.1798374742170298
  (0, 5)	0.16654346393268554
  (0, 4)	0.42335222682083623
  (0, 3)	0.3552222087280222
  (0, 2)	0.33134311790984233
  (0, 1)	0.24441874331870425
  (0, 0)	0.47417890919103506"
reuters-topics/crude/article266.txt,"  (0, 18)	0.2520960260192915
  (0, 15)	0.12491006074798572
  (0, 14)	0.12824564634894614
  (0, 12)	0.12465950507193047
  (0, 9)	0.5225791404178147
  (0, 7)	0.09523159521036935
  (0, 6)	0.1931934950501309
  (0, 5)	0.1789121762023952
  (0, 4)	0.2728760399672964
  (0, 3)	0.0954008895008923
  (0, 2)	0.17797551730669348
  (0, 1)	0.26257103244519303
  (0, 0)	0.5942939757241084"
reuters-topics/crude/article500.txt,"  (0, 17)	0.20746309344270336
  (0, 16)	0.1978911251521264
  (0, 10)	0.22395127121235262
  (0, 9)	0.2053152456913062
  (0, 8)	0.47891529664735194
  (0, 6)	0.30361387842971443
  (0, 5)	0.281170024389353
  (0, 4)	0.14294641546378936
  (0, 3)	0.14992758456745414
  (0, 2)	0.2796980149926811
  (0, 1)	0.1375481258712381
  (0, 0)	0.5336940972800074"
reuters-topics/crude/article514.txt,"  (0, 18)	0.044069495246629536
  (0, 17)	0.09230894704139572
  (0, 16)	0.08804998078694327
  (0, 15)	0.2620298343601014
  (0, 14)	0.08967568416557777
  (0, 13)	0.04889658395236641
  (0, 12)	0.08716807722775019
  (0, 9)	0.04567664018406283
  (0, 8)	0.035514884456420225
  (0, 6)	0.30395345581631544
  (0, 5)	0.21893238843354745
  (0, 4)	0.15900699343481675
  (0, 3)	0.3001905425875985
  (0, 2)	0.24889852768606702
  (0, 1)	0.15300218530432202
  (0, 0)	0.7420708447556288"
reuters-topics/crude/article272.txt,"  (0, 9)	1.0"
reuters-topics/crude/article299.txt,"  (0, 15)	0.7910541061559059
  (0, 6)	0.6117461901261672"
reuters-topics/crude/article502.txt,"  (0, 17)	0.09506803971667858
  (0, 16)	0.18136354792893633
  (0, 15)	0.08995394812137299
  (0, 14)	0.18471213846801493
  (0, 13)	0.10071618264931283
  (0, 12)	0.08977351051570355
  (0, 8)	0.07315283196811034
  (0, 7)	0.0685810087976224
  (0, 6)	0.27825649154375975
  (0, 5)	0.2576871153535441
  (0, 4)	0.13100773999999685
  (0, 3)	0.06870292603740079
  (0, 2)	0.3845070690418104
  (0, 1)	0.1890904614833527
  (0, 0)	0.7336811207452447"
reuters-topics/crude/article264.txt,"  (0, 17)	0.0606017194709872
  (0, 15)	0.17202512891625774
  (0, 13)	0.1284043273700018
  (0, 11)	0.1775261408467812
  (0, 9)	0.2998715751324145
  (0, 8)	0.13989519762850236
  (0, 7)	0.13115218537934176
  (0, 6)	0.13303226214433292
  (0, 5)	0.12319820353782657
  (0, 4)	0.20877926829217505
  (0, 3)	0.17518044814903677
  (0, 2)	0.16340429866249623
  (0, 1)	0.5625055483015489
  (0, 0)	0.5846120524977334"
reuters-topics/crude/article270.txt,
reuters-topics/crude/article516.txt,"  (0, 18)	0.13302191014807727
  (0, 17)	0.03482883225257521
  (0, 16)	0.06644378706423058
  (0, 15)	0.03295524951301279
  (0, 14)	0.06767056631113313
  (0, 13)	0.18449034192072622
  (0, 11)	0.3400909101795194
  (0, 9)	0.03446825231618212
  (0, 8)	0.02680004469442268
  (0, 7)	0.30150150880273896
  (0, 6)	0.1529117781756599
  (0, 5)	0.2360136314224442
  (0, 4)	0.143986768229798
  (0, 3)	0.3775468643324594
  (0, 2)	0.1643446204993113
  (0, 1)	0.3463729757757024
  (0, 0)	0.5823764710115792"
reuters-topics/crude/article258.txt,"  (0, 18)	0.24416050688514118
  (0, 17)	0.1278560099992555
  (0, 16)	0.4878278686845459
  (0, 15)	0.12097812182468963
  (0, 10)	0.2760347924666463
  (0, 9)	0.12653232760822164
  (0, 6)	0.1871121192316705
  (0, 5)	0.2599205250432488
  (0, 4)	0.26428640422172567
  (0, 3)	0.36959138000927816
  (0, 2)	0.17237317543205607
  (0, 1)	0.4238429656315914
  (0, 0)	0.24668001199411468"
reuters-topics/crude/article099.txt,"  (0, 9)	1.0"
reuters-topics/crude/article066.txt,"  (0, 18)	0.09121313173659139
  (0, 17)	0.15921421571074942
  (0, 16)	0.060747345013276034
  (0, 15)	0.2109092212280476
  (0, 14)	0.030934474241905416
  (0, 13)	0.06746935385511141
  (0, 12)	0.09020835463288224
  (0, 10)	0.13749424212975983
  (0, 9)	0.220592238278375
  (0, 8)	0.22052150697920916
  (0, 7)	0.11485533477819078
  (0, 6)	0.20970323086304754
  (0, 5)	0.0647338244672707
  (0, 4)	0.3510461709453412
  (0, 3)	0.25313093171048734
  (0, 2)	0.2790446684281001
  (0, 1)	0.4222363914403079
  (0, 0)	0.5324474412928201"
reuters-topics/crude/article072.txt,"  (0, 9)	0.7079028714713345
  (0, 6)	0.5234125104428239
  (0, 1)	0.47424979543968193"
reuters-topics/crude/article112.txt,"  (0, 18)	0.07345989663350166
  (0, 17)	0.03846768422272164
  (0, 16)	0.1467714220685418
  (0, 15)	0.10919505907240203
  (0, 14)	0.0747406619076912
  (0, 13)	0.12225933095342928
  (0, 12)	0.18162670990035198
  (0, 10)	0.41524912404013237
  (0, 9)	0.07613886312309255
  (0, 8)	0.08880019137451715
  (0, 7)	0.05550030479149135
  (0, 6)	0.3096274828449229
  (0, 5)	0.20853751925937997
  (0, 4)	0.2120403192522403
  (0, 3)	0.16679690494470634
  (0, 2)	0.33709936456388584
  (0, 1)	0.3825613835915775
  (0, 0)	0.49478622113016274"
reuters-topics/crude/article106.txt,"  (0, 18)	0.034156783294760684
  (0, 17)	0.1073183394527863
  (0, 16)	0.10236686724058222
  (0, 15)	0.06769683669631267
  (0, 14)	0.13900921232299818
  (0, 13)	0.1515923894810469
  (0, 12)	0.27024417751341856
  (0, 11)	0.034930821566428
  (0, 10)	0.11584748952703695
  (0, 9)	0.31862184545152084
  (0, 8)	0.24773753018836045
  (0, 7)	0.18064255182794717
  (0, 6)	0.20940808781744993
  (0, 5)	0.339374259046045
  (0, 4)	0.24648194342638174
  (0, 3)	0.3877793188885921
  (0, 2)	0.12057054750939354
  (0, 1)	0.3557605407879663
  (0, 0)	0.3680986553344876"
reuters-topics/crude/article489.txt,"  (0, 17)	0.06949137228305328
  (0, 16)	0.13257033452320158
  (0, 15)	0.06575315233028964
  (0, 13)	0.22085989458506253
  (0, 12)	0.19686377648035858
  (0, 11)	0.13571160742904317
  (0, 10)	0.07501421531333086
  (0, 9)	0.48140353813643766
  (0, 7)	0.10026058027715551
  (0, 6)	0.20339564696684628
  (0, 5)	0.1412701207388863
  (0, 4)	0.14364303176071574
  (0, 3)	0.15065822197749087
  (0, 2)	0.14053052929186685
  (0, 1)	0.3225096813219942
  (0, 0)	0.6256774207099389"
reuters-topics/crude/article476.txt,"  (0, 17)	0.17495362398470954
  (0, 16)	0.13350526660044415
  (0, 15)	0.06621686641470002
  (0, 14)	0.10197767235525065
  (0, 13)	0.14827831688475943
  (0, 12)	0.09912606412855042
  (0, 10)	0.45325944979689115
  (0, 9)	0.03462846880081397
  (0, 8)	0.08077385267882047
  (0, 6)	0.05120751594114416
  (0, 5)	0.2845328134647069
  (0, 4)	0.19287473646329903
  (0, 3)	0.3540150042892529
  (0, 2)	0.21228239914407873
  (0, 1)	0.3943807313391969
  (0, 0)	0.49507064777567206"
reuters-topics/crude/article310.txt,"  (0, 17)	0.18673561583540454
  (0, 16)	0.08905998775596469
  (0, 13)	0.39565974953643634
  (0, 12)	0.1763359360497578
  (0, 11)	0.18234055363053453
  (0, 9)	0.0924011789478884
  (0, 8)	0.21553361942213936
  (0, 7)	0.13470896160900392
  (0, 6)	0.06832001251876445
  (0, 5)	0.31634818022043826
  (0, 4)	0.2573294987570053
  (0, 3)	0.202422652894528
  (0, 2)	0.25175360210283937
  (0, 1)	0.3095144968358558
  (0, 0)	0.5404197732387498"
reuters-topics/crude/article304.txt,"  (0, 18)	0.09749357529735306
  (0, 17)	0.13614147728317022
  (0, 16)	0.16232519765545528
  (0, 15)	0.032204470138424646
  (0, 14)	0.033064455044660636
  (0, 13)	0.036057464561861305
  (0, 11)	0.06646860650775094
  (0, 10)	0.03674033824082787
  (0, 9)	0.13473201615443553
  (0, 8)	0.10475796746484138
  (0, 7)	0.19642184437806154
  (0, 6)	0.24904695846848188
  (0, 5)	0.02306368198609461
  (0, 4)	0.25796190343661823
  (0, 3)	0.3197529168048405
  (0, 2)	0.27531524033302573
  (0, 1)	0.3610474469053167
  (0, 0)	0.6566641108482988"
reuters-topics/crude/article462.txt,"  (0, 13)	0.24366983929741282
  (0, 9)	0.22762366352911018
  (0, 8)	0.08849193019897339
  (0, 7)	0.08296146137090077
  (0, 6)	0.6732057629111547
  (0, 5)	0.31172040249899396
  (0, 4)	0.07923909076178205
  (0, 3)	0.332435771619462
  (0, 2)	0.31008845271128305
  (0, 1)	0.1524933436723357
  (0, 0)	0.295841171506049"
reuters-topics/crude/article338.txt,"  (0, 17)	0.4411911171976824
  (0, 16)	0.28055690979557446
  (0, 13)	0.15580099360192076
  (0, 9)	0.14554116770216624
  (0, 7)	0.42436037712414393
  (0, 6)	0.1076109040233715
  (0, 5)	0.39862420868637705
  (0, 4)	0.20265994525042563
  (0, 3)	0.3188360755467735
  (0, 1)	0.39001321674169687
  (0, 0)	0.18915902190398035"
reuters-topics/crude/article339.txt,"  (0, 17)	0.12524340919307397
  (0, 16)	0.47785962798150444
  (0, 15)	0.3555181899197555
  (0, 13)	0.1326843186575065
  (0, 9)	0.4957870993434215
  (0, 8)	0.19274427231524952
  (0, 7)	0.09034917910700889
  (0, 6)	0.27493302482282783
  (0, 5)	0.2546093271318243
  (0, 4)	0.08629533141304943
  (0, 2)	0.08442545698349352
  (0, 1)	0.24910931278950044
  (0, 0)	0.3221858264059307"
reuters-topics/crude/article305.txt,"  (0, 18)	0.15929154831369005
  (0, 17)	0.16682781383291334
  (0, 16)	0.15913068314091416
  (0, 15)	0.15785347584163117
  (0, 14)	0.027011463176668363
  (0, 13)	0.4418482967318799
  (0, 12)	0.07876841967118729
  (0, 10)	0.24011532436267272
  (0, 9)	0.08255032983663624
  (0, 8)	0.1497655249248763
  (0, 7)	0.060173849183491224
  (0, 6)	0.20345481995230924
  (0, 5)	0.37682991952797096
  (0, 4)	0.24905369005435418
  (0, 3)	0.22102967670648954
  (0, 2)	0.13119998566261
  (0, 1)	0.4055586952943269
  (0, 0)	0.35763396928131735"
reuters-topics/crude/article463.txt,"  (0, 13)	0.13124982754668013
  (0, 12)	0.11698971767499329
  (0, 9)	0.49042699202956236
  (0, 8)	0.09533022725649601
  (0, 7)	0.08937238625303187
  (0, 6)	0.3626141854087825
  (0, 5)	0.33580888951002047
  (0, 4)	0.17072473191473972
  (0, 3)	0.268593793683344
  (0, 2)	0.1670254146345017
  (0, 1)	0.16427741009490782
  (0, 0)	0.5577295080370728"
reuters-topics/crude/article477.txt,"  (0, 18)	0.18084797977545167
  (0, 17)	0.18940410474649505
  (0, 16)	0.09033267260874674
  (0, 15)	0.0896076487067412
  (0, 12)	0.26828371721743566
  (0, 10)	0.10222852008742908
  (0, 9)	0.4686080504206449
  (0, 8)	0.2186136375045074
  (0, 6)	0.2771852760812758
  (0, 5)	0.19252131499857594
  (0, 4)	0.2610067882277767
  (0, 2)	0.06383780272669472
  (0, 1)	0.3767250243098552
  (0, 0)	0.4872377589015645"
reuters-topics/crude/article311.txt,"  (0, 18)	0.13564321044783142
  (0, 16)	0.4065186816970963
  (0, 14)	0.1380081350064366
  (0, 10)	0.15335094902588192
  (0, 9)	0.5623596169970259
  (0, 7)	0.10248094358626916
  (0, 6)	0.10395001587304528
  (0, 5)	0.2887973565252934
  (0, 4)	0.3915310389184519
  (0, 3)	0.10266312512589615
  (0, 2)	0.3830472210100782
  (0, 1)	0.09418627331248824
  (0, 0)	0.18272389315842885"
reuters-topics/crude/article488.txt,"  (0, 14)	0.22418929340847105
  (0, 10)	0.49822629519669237
  (0, 9)	0.45676657093490025
  (0, 5)	0.15638033534429005
  (0, 3)	0.6670903415949113
  (0, 1)	0.15300224194551326"
reuters-topics/crude/article107.txt,"  (0, 18)	0.15888858277827206
  (0, 17)	0.13312462682933648
  (0, 16)	0.09523687473113146
  (0, 15)	0.09447248894979357
  (0, 14)	0.09699527271869751
  (0, 13)	0.17629221490764602
  (0, 12)	0.25142130041134897
  (0, 11)	0.12999136800617356
  (0, 10)	0.1796309220194733
  (0, 9)	0.32936599724154425
  (0, 8)	0.1280457066103172
  (0, 7)	0.14405190058044084
  (0, 6)	0.19482252768647712
  (0, 5)	0.315736377081641
  (0, 4)	0.2063827246268436
  (0, 3)	0.24051330547230998
  (0, 2)	0.15704170123132738
  (0, 1)	0.4192430203520333
  (0, 0)	0.4494788547721532"
reuters-topics/crude/article113.txt,"  (0, 18)	0.09704891772120162
  (0, 16)	0.09695091006742335
  (0, 14)	0.09874095500155775
  (0, 10)	0.5485915434080958
  (0, 9)	0.20117627715933845
  (0, 8)	0.23463040002161448
  (0, 7)	0.21996673396166905
  (0, 6)	0.07437332472649431
  (0, 4)	0.14006474579834344
  (0, 3)	0.2938103617704165
  (0, 2)	0.20554466813567113
  (0, 1)	0.4043258424358422
  (0, 0)	0.4575683961621926"
reuters-topics/crude/article073.txt,"  (0, 18)	0.17009613642107232
  (0, 17)	0.17814357937353095
  (0, 16)	0.16992435992279886
